2018-08-16 12:49:57,tvw825385571,漳州,4,挺好看的😊哈哈
2018-08-16 10:34:39,PkK235502019,北京,4.5,好还好还好哈
2018-08-16 10:34:32,AnkhRec,淮北,4,挺好看的，人性贯穿其中
2018-08-16 10:34:32,Gpu762669682,珠海,4,还行，挺搞笑的
2018-08-16 10:34:15,VVW420812430,天津,5,挺好看的，每个人物都很鲜活立体。
2018-08-16 10:33:27,果不其然,深圳,4,嗯，暴风雪中的小山庄剧情
2018-08-16 10:33:25,CTz209062090,荣成,5,昨晚看的非常好看、喜欢黄渤、喜欢他的真实、支持国产电影，支持有实力的人去拍电影。支持有实力的人去演电影。
2018-08-16 10:33:25,qHa945171090,汕头,5,不错~脑洞大开
2018-08-16 10:33:25,荒山道士,东莞,5,黄渤的片子虽然还不是很成熟，但是内涵、故事情节、人物刻画都在国产片中是比较完美的了。很喜欢，希望渤导继续加油！！
2018-08-16 10:33:05,Tt只要有你,贵阳,3.5,千万在手，天下我有
2018-08-16 10:32:39,LoveGintonic,烟台,4.5,这是一部题材很宽的电影，社会阶级形成的缩影，人性的真实演绎。摇摆不定的砖家，时乖时狂的保安，见风使舵的老板，自大膨胀的王，扑克牌的霸权，鱼的垄断，技术产生的动力，最清醒的疯子，隐瞒真相的代价。你的脑海是否闪现过如下场景，砖家辟谣，战时汉奸，强权政治，资本疯狂，通货膨胀，资源掠夺，麻木看客，谎言当道。社会如此，电影亦如此。一场大火点睛之笔——唯置死地而后生，才会迎来新的开始！
2018-08-16 10:32:34,sYL790117620,南京,5,有瑕疵 但不失为一部好电影 很深意的一部电影
2018-08-16 10:32:23,hhhgerry,沭阳,4,剧情反转得有点生硬！
2018-08-16 10:32:13,上官春天,鞍山,5,很好看，下次继续观看
2018-08-16 10:31:52,qno438345232,吴江,4,挺好。。。。。。。。
2018-08-16 10:30:37,夜空中的星和辰,德州,4.5,看起来还行吧
2018-08-16 10:34:32,AnkhRec,淮北,4,挺好看的，人性贯穿其中
2018-08-16 10:34:32,Gpu762669682,珠海,4,还行，挺搞笑的
2018-08-16 10:34:15,VVW420812430,天津,5,挺好看的，每个人物都很鲜活立体。
2018-08-16 10:33:27,果不其然,深圳,4,嗯，暴风雪中的小山庄剧情
2018-08-16 10:33:25,CTz209062090,荣成,5,昨晚看的非常好看、喜欢黄渤、喜欢他的真实、支持国产电影，支持有实力的人去拍电影。支持有实力的人去演电影。
2018-08-16 10:33:25,qHa945171090,汕头,5,不错~脑洞大开
2018-08-16 10:33:25,荒山道士,东莞,5,黄渤的片子虽然还不是很成熟，但是内涵、故事情节、人物刻画都在国产片中是比较完美的了。很喜欢，希望渤导继续加油！！
2018-08-16 10:33:05,Tt只要有你,贵阳,3.5,千万在手，天下我有
2018-08-16 10:32:39,LoveGintonic,烟台,4.5,这是一部题材很宽的电影，社会阶级形成的缩影，人性的真实演绎。摇摆不定的砖家，时乖时狂的保安，见风使舵的老板，自大膨胀的王，扑克牌的霸权，鱼的垄断，技术产生的动力，最清醒的疯子，隐瞒真相的代价。你的脑海是否闪现过如下场景，砖家辟谣，战时汉奸，强权政治，资本疯狂，通货膨胀，资源掠夺，麻木看客，谎言当道。社会如此，电影亦如此。一场大火点睛之笔——唯置死地而后生，才会迎来新的开始！
2018-08-16 10:32:34,sYL790117620,南京,5,有瑕疵 但不失为一部好电影 很深意的一部电影
2018-08-16 10:32:23,hhhgerry,沭阳,4,剧情反转得有点生硬！
2018-08-16 10:32:13,上官春天,鞍山,5,很好看，下次继续观看
2018-08-16 10:31:52,qno438345232,吴江,4,挺好。。。。。。。。
2018-08-16 10:30:37,夜空中的星和辰,德州,4.5,看起来还行吧
2018-08-16 10:30:22,么么图腾,丽江,4,一出超现实的隐喻大戏，王宝强扣分。
2018-08-16 10:34:32,Gpu762669682,珠海,4,还行，挺搞笑的
2018-08-16 10:34:15,VVW420812430,天津,5,挺好看的，每个人物都很鲜活立体。
2018-08-16 10:33:27,果不其然,深圳,4,嗯，暴风雪中的小山庄剧情
2018-08-16 10:33:25,CTz209062090,荣成,5,昨晚看的非常好看、喜欢黄渤、喜欢他的真实、支持国产电影，支持有实力的人去拍电影。支持有实力的人去演电影。
2018-08-16 10:33:25,qHa945171090,汕头,5,不错~脑洞大开
2018-08-16 10:33:25,荒山道士,东莞,5,黄渤的片子虽然还不是很成熟，但是内涵、故事情节、人物刻画都在国产片中是比较完美的了。很喜欢，希望渤导继续加油！！
2018-08-16 10:33:05,Tt只要有你,贵阳,3.5,千万在手，天下我有
2018-08-16 10:32:39,LoveGintonic,烟台,4.5,这是一部题材很宽的电影，社会阶级形成的缩影，人性的真实演绎。摇摆不定的砖家，时乖时狂的保安，见风使舵的老板，自大膨胀的王，扑克牌的霸权，鱼的垄断，技术产生的动力，最清醒的疯子，隐瞒真相的代价。你的脑海是否闪现过如下场景，砖家辟谣，战时汉奸，强权政治，资本疯狂，通货膨胀，资源掠夺，麻木看客，谎言当道。社会如此，电影亦如此。一场大火点睛之笔——唯置死地而后生，才会迎来新的开始！
2018-08-16 10:32:34,sYL790117620,南京,5,有瑕疵 但不失为一部好电影 很深意的一部电影
2018-08-16 10:32:23,hhhgerry,沭阳,4,剧情反转得有点生硬！
2018-08-16 10:32:13,上官春天,鞍山,5,很好看，下次继续观看
2018-08-16 10:31:52,qno438345232,吴江,4,挺好。。。。。。。。
2018-08-16 10:30:37,夜空中的星和辰,德州,4.5,看起来还行吧
2018-08-16 10:30:22,么么图腾,丽江,4,一出超现实的隐喻大戏，王宝强扣分。
2018-08-16 10:30:04,喝咖啡的小方糖糖,济南,2,虽然完全没有新意和营养，好在还算是一个电影。
2018-08-16 10:34:15,VVW420812430,天津,5,挺好看的，每个人物都很鲜活立体。
2018-08-16 10:33:27,果不其然,深圳,4,嗯，暴风雪中的小山庄剧情
2018-08-16 10:33:25,CTz209062090,荣成,5,昨晚看的非常好看、喜欢黄渤、喜欢他的真实、支持国产电影，支持有实力的人去拍电影。支持有实力的人去演电影。
2018-08-16 10:33:25,qHa945171090,汕头,5,不错~脑洞大开
2018-08-16 10:33:25,荒山道士,东莞,5,黄渤的片子虽然还不是很成熟，但是内涵、故事情节、人物刻画都在国产片中是比较完美的了。很喜欢，希望渤导继续加油！！
2018-08-16 10:33:05,Tt只要有你,贵阳,3.5,千万在手，天下我有
2018-08-16 10:32:39,LoveGintonic,烟台,4.5,这是一部题材很宽的电影，社会阶级形成的缩影，人性的真实演绎。摇摆不定的砖家，时乖时狂的保安，见风使舵的老板，自大膨胀的王，扑克牌的霸权，鱼的垄断，技术产生的动力，最清醒的疯子，隐瞒真相的代价。你的脑海是否闪现过如下场景，砖家辟谣，战时汉奸，强权政治，资本疯狂，通货膨胀，资源掠夺，麻木看客，谎言当道。社会如此，电影亦如此。一场大火点睛之笔——唯置死地而后生，才会迎来新的开始！
2018-08-16 10:32:34,sYL790117620,南京,5,有瑕疵 但不失为一部好电影 很深意的一部电影
2018-08-16 10:32:23,hhhgerry,沭阳,4,剧情反转得有点生硬！
2018-08-16 10:32:13,上官春天,鞍山,5,很好看，下次继续观看
2018-08-16 10:31:52,qno438345232,吴江,4,挺好。。。。。。。。
2018-08-16 10:30:37,夜空中的星和辰,德州,4.5,看起来还行吧
2018-08-16 10:30:22,么么图腾,丽江,4,一出超现实的隐喻大戏，王宝强扣分。
2018-08-16 10:30:04,喝咖啡的小方糖糖,济南,2,虽然完全没有新意和营养，好在还算是一个电影。
2018-08-16 10:29:54,qtZ276601419,潍坊,5,喜欢黄渤 这部剧很真实的反映了人性。很赞
2018-08-16 10:33:27,果不其然,深圳,4,嗯，暴风雪中的小山庄剧情
2018-08-16 10:33:25,CTz209062090,荣成,5,昨晚看的非常好看、喜欢黄渤、喜欢他的真实、支持国产电影，支持有实力的人去拍电影。支持有实力的人去演电影。
2018-08-16 10:33:25,qHa945171090,汕头,5,不错~脑洞大开
2018-08-16 10:33:25,荒山道士,东莞,5,黄渤的片子虽然还不是很成熟，但是内涵、故事情节、人物刻画都在国产片中是比较完美的了。很喜欢，希望渤导继续加油！！
2018-08-16 10:33:05,Tt只要有你,贵阳,3.5,千万在手，天下我有
2018-08-16 10:32:39,LoveGintonic,烟台,4.5,这是一部题材很宽的电影，社会阶级形成的缩影，人性的真实演绎。摇摆不定的砖家，时乖时狂的保安，见风使舵的老板，自大膨胀的王，扑克牌的霸权，鱼的垄断，技术产生的动力，最清醒的疯子，隐瞒真相的代价。你的脑海是否闪现过如下场景，砖家辟谣，战时汉奸，强权政治，资本疯狂，通货膨胀，资源掠夺，麻木看客，谎言当道。社会如此，电影亦如此。一场大火点睛之笔——唯置死地而后生，才会迎来新的开始！
2018-08-16 10:32:34,sYL790117620,南京,5,有瑕疵 但不失为一部好电影 很深意的一部电影
2018-08-16 10:32:23,hhhgerry,沭阳,4,剧情反转得有点生硬！
2018-08-16 10:32:13,上官春天,鞍山,5,很好看，下次继续观看
2018-08-16 10:31:52,qno438345232,吴江,4,挺好。。。。。。。。
2018-08-16 10:30:37,夜空中的星和辰,德州,4.5,看起来还行吧
2018-08-16 10:30:22,么么图腾,丽江,4,一出超现实的隐喻大戏，王宝强扣分。
2018-08-16 10:30:04,喝咖啡的小方糖糖,济南,2,虽然完全没有新意和营养，好在还算是一个电影。
2018-08-16 10:29:54,qtZ276601419,潍坊,5,喜欢黄渤 这部剧很真实的反映了人性。很赞
2018-08-16 10:29:17,bFe750511603,北京,5,这么有态度的处女作品 黄渤对得起观众
2018-08-16 10:33:25,CTz209062090,荣成,5,昨晚看的非常好看、喜欢黄渤、喜欢他的真实、支持国产电影，支持有实力的人去拍电影。支持有实力的人去演电影。
2018-08-16 10:33:25,qHa945171090,汕头,5,不错~脑洞大开
2018-08-16 10:33:25,荒山道士,东莞,5,黄渤的片子虽然还不是很成熟，但是内涵、故事情节、人物刻画都在国产片中是比较完美的了。很喜欢，希望渤导继续加油！！
2018-08-16 10:33:05,Tt只要有你,贵阳,3.5,千万在手，天下我有
2018-08-16 10:32:39,LoveGintonic,烟台,4.5,这是一部题材很宽的电影，社会阶级形成的缩影，人性的真实演绎。摇摆不定的砖家，时乖时狂的保安，见风使舵的老板，自大膨胀的王，扑克牌的霸权，鱼的垄断，技术产生的动力，最清醒的疯子，隐瞒真相的代价。你的脑海是否闪现过如下场景，砖家辟谣，战时汉奸，强权政治，资本疯狂，通货膨胀，资源掠夺，麻木看客，谎言当道。社会如此，电影亦如此。一场大火点睛之笔——唯置死地而后生，才会迎来新的开始！
2018-08-16 10:32:34,sYL790117620,南京,5,有瑕疵 但不失为一部好电影 很深意的一部电影
2018-08-16 10:32:23,hhhgerry,沭阳,4,剧情反转得有点生硬！
2018-08-16 10:32:13,上官春天,鞍山,5,很好看，下次继续观看
2018-08-16 10:31:52,qno438345232,吴江,4,挺好。。。。。。。。
2018-08-16 10:30:37,夜空中的星和辰,德州,4.5,看起来还行吧
2018-08-16 10:30:22,么么图腾,丽江,4,一出超现实的隐喻大戏，王宝强扣分。
2018-08-16 10:30:04,喝咖啡的小方糖糖,济南,2,虽然完全没有新意和营养，好在还算是一个电影。
2018-08-16 10:29:54,qtZ276601419,潍坊,5,喜欢黄渤 这部剧很真实的反映了人性。很赞
2018-08-16 10:29:17,bFe750511603,北京,5,这么有态度的处女作品 黄渤对得起观众
2018-08-16 10:28:25,rfq850895820,西宁,4.5,很励志，是部好片子，黄渤真棒👍👍👍
2018-08-16 10:33:25,qHa945171090,汕头,5,不错~脑洞大开
2018-08-16 10:33:25,荒山道士,东莞,5,黄渤的片子虽然还不是很成熟，但是内涵、故事情节、人物刻画都在国产片中是比较完美的了。很喜欢，希望渤导继续加油！！
2018-08-16 10:33:05,Tt只要有你,贵阳,3.5,千万在手，天下我有
2018-08-16 10:32:39,LoveGintonic,烟台,4.5,这是一部题材很宽的电影，社会阶级形成的缩影，人性的真实演绎。摇摆不定的砖家，时乖时狂的保安，见风使舵的老板，自大膨胀的王，扑克牌的霸权，鱼的垄断，技术产生的动力，最清醒的疯子，隐瞒真相的代价。你的脑海是否闪现过如下场景，砖家辟谣，战时汉奸，强权政治，资本疯狂，通货膨胀，资源掠夺，麻木看客，谎言当道。社会如此，电影亦如此。一场大火点睛之笔——唯置死地而后生，才会迎来新的开始！
2018-08-16 10:32:34,sYL790117620,南京,5,有瑕疵 但不失为一部好电影 很深意的一部电影
2018-08-16 10:32:23,hhhgerry,沭阳,4,剧情反转得有点生硬！
2018-08-16 10:32:13,上官春天,鞍山,5,很好看，下次继续观看
2018-08-16 10:31:52,qno438345232,吴江,4,挺好。。。。。。。。
2018-08-16 10:30:37,夜空中的星和辰,德州,4.5,看起来还行吧
2018-08-16 10:30:22,么么图腾,丽江,4,一出超现实的隐喻大戏，王宝强扣分。
2018-08-16 10:30:04,喝咖啡的小方糖糖,济南,2,虽然完全没有新意和营养，好在还算是一个电影。
2018-08-16 10:29:54,qtZ276601419,潍坊,5,喜欢黄渤 这部剧很真实的反映了人性。很赞
2018-08-16 10:29:17,bFe750511603,北京,5,这么有态度的处女作品 黄渤对得起观众
2018-08-16 10:28:25,rfq850895820,西宁,4.5,很励志，是部好片子，黄渤真棒👍👍👍
2018-08-16 10:27:58,AptX54,成都,5,对人性的反映很棒，好评
2018-08-16 10:33:25,荒山道士,东莞,5,黄渤的片子虽然还不是很成熟，但是内涵、故事情节、人物刻画都在国产片中是比较完美的了。很喜欢，希望渤导继续加油！！
2018-08-16 10:33:05,Tt只要有你,贵阳,3.5,千万在手，天下我有
2018-08-16 10:32:39,LoveGintonic,烟台,4.5,这是一部题材很宽的电影，社会阶级形成的缩影，人性的真实演绎。摇摆不定的砖家，时乖时狂的保安，见风使舵的老板，自大膨胀的王，扑克牌的霸权，鱼的垄断，技术产生的动力，最清醒的疯子，隐瞒真相的代价。你的脑海是否闪现过如下场景，砖家辟谣，战时汉奸，强权政治，资本疯狂，通货膨胀，资源掠夺，麻木看客，谎言当道。社会如此，电影亦如此。一场大火点睛之笔——唯置死地而后生，才会迎来新的开始！
2018-08-16 10:32:34,sYL790117620,南京,5,有瑕疵 但不失为一部好电影 很深意的一部电影
2018-08-16 10:32:23,hhhgerry,沭阳,4,剧情反转得有点生硬！
2018-08-16 10:32:13,上官春天,鞍山,5,很好看，下次继续观看
2018-08-16 10:31:52,qno438345232,吴江,4,挺好。。。。。。。。
2018-08-16 10:30:37,夜空中的星和辰,德州,4.5,看起来还行吧
2018-08-16 10:30:22,么么图腾,丽江,4,一出超现实的隐喻大戏，王宝强扣分。
2018-08-16 10:30:04,喝咖啡的小方糖糖,济南,2,虽然完全没有新意和营养，好在还算是一个电影。
2018-08-16 10:29:54,qtZ276601419,潍坊,5,喜欢黄渤 这部剧很真实的反映了人性。很赞
2018-08-16 10:29:17,bFe750511603,北京,5,这么有态度的处女作品 黄渤对得起观众
2018-08-16 10:28:25,rfq850895820,西宁,4.5,很励志，是部好片子，黄渤真棒👍👍👍
2018-08-16 10:27:58,AptX54,成都,5,对人性的反映很棒，好评
2018-08-16 10:27:01,有容乃大,广州,4,还是很不错的。环境会改变人，保持一份纯真很不容易，
2018-08-16 10:33:05,Tt只要有你,贵阳,3.5,千万在手，天下我有
2018-08-16 10:32:39,LoveGintonic,烟台,4.5,这是一部题材很宽的电影，社会阶级形成的缩影，人性的真实演绎。摇摆不定的砖家，时乖时狂的保安，见风使舵的老板，自大膨胀的王，扑克牌的霸权，鱼的垄断，技术产生的动力，最清醒的疯子，隐瞒真相的代价。你的脑海是否闪现过如下场景，砖家辟谣，战时汉奸，强权政治，资本疯狂，通货膨胀，资源掠夺，麻木看客，谎言当道。社会如此，电影亦如此。一场大火点睛之笔——唯置死地而后生，才会迎来新的开始！
